creative_id,campaign_id,advertiser_name,app_name,vertical,format,width,height,language,creative_launch_date,theme,hook_type,cta_text,headline,subhead,dominant_color,emotional_tone,duration_sec,text_density,copy_length_chars,readability_score,brand_visibility_score,clutter_score,novelty_score,motion_score,faces_count,product_count,has_price,has_discount_badge,has_gameplay,has_ugc_style,asset_file
500658,20109,VantaStyle,VantaStyle Outlet,ecommerce,rewarded_video,360,640,en,2026-01-04,discount,security,Watch now,New collection drop,Shop bestsellers now,pink,urgent,30,0.641,57,0.786,0.589,0.381,0.762,0.386,1,2,1,1,0,1,assets/creative_500658.png
500659,20109,VantaStyle,VantaStyle Outlet,ecommerce,interstitial,360,640,es,2026-01-18,ugc,free shipping,Order now,New collection drop,Shop bestsellers now,red,calm,8,0.688,69,0.781,0.624,0.229,0.635,0.638,4,1,0,0,0,1,assets/creative_500659.png
500660,20110,EarnPath,EarnPath Invest,fintech,interstitial,360,640,de,2026-02-05,product-focus,discover,Start now,Secure & simple,No hidden fees,blue,urgent,8,0.401,48,0.952,0.899,0.331,0.376,0.174,0,0,0,0,0,1,assets/creative_500660.png
500661,20110,EarnPath,EarnPath Invest,fintech,native,320,320,en,2026-01-24,fantasy,save smarter,Watch now,Secure & simple,"Fast signup, instant card",white,trustworthy,0,0.451,46,0.855,0.678,0.214,0.106,0.393,3,0,1,0,0,0,assets/creative_500661.png
500662,20110,EarnPath,EarnPath Invest,fintech,banner,320,480,pt,2026-01-19,feature-focus,cashback,Shop now,Earn cashback daily,"Fast signup, instant card",black,playful,0,0.461,39,0.99,0.706,0.318,0.564,0.473,1,2,0,0,0,1,assets/creative_500662.png
500663,20110,EarnPath,EarnPath Invest,fintech,interstitial,360,640,pt,2026-02-01,combo,save smarter,Learn more,Track every euro,Built for peace of mind,white,excited,5,0.574,69,0.803,0.872,0.352,0.873,0.226,1,2,0,0,0,0,assets/creative_500663.png
500664,20110,EarnPath,EarnPath Invest,fintech,native,320,320,de,2026-01-20,trust,new collection,Book now,Earn cashback daily,No hidden fees,blue,adventurous,0,0.684,18,0.887,0.828,0.254,0.05,0.468,2,2,0,0,0,0,assets/creative_500664.png
500665,20110,EarnPath,EarnPath Invest,fintech,banner,320,480,pt,2026-02-02,trust,security,Try for free,Save with confidence,Built for peace of mind,purple,excited,0,0.633,47,0.856,0.864,0.132,0.367,0.451,1,2,0,0,0,0,assets/creative_500665.png
500666,20111,CloudRoute,CloudRoute Travel,travel,interstitial,360,640,en,2026-01-08,family,escape,Watch now,Book your next trip,Hotels + flights in one tap,orange,calm,0,0.269,46,0.853,0.255,0.042,0.617,0.646,0,1,1,1,0,0,assets/creative_500666.png
500667,20111,CloudRoute,CloudRoute Travel,travel,rewarded_video,360,640,en,2026-01-08,minimalist,late-night,Start now,Last-minute savings,Hotels + flights in one tap,white,trustworthy,10,0.452,75,0.701,0.42,0.29,0.877,0.688,0,0,0,1,0,0,assets/creative_500667.png
500668,20111,CloudRoute,CloudRoute Travel,travel,rewarded_video,360,640,en,2026-01-18,wanderlust,limited offer,Order now,Escape this weekend,Hotels + flights in one tap,orange,adventurous,6,0.231,76,0.783,0.566,0.435,0.531,0.848,1,2,1,0,0,0,assets/creative_500668.png
500669,20111,CloudRoute,CloudRoute Travel,travel,native,320,320,en,2026-01-20,family,discover,Order now,Dream destinations await,Flexible booking options,blue,premium,0,0.551,64,0.873,0.731,0.261,0.712,0.432,1,1,1,0,0,1,assets/creative_500669.png
500670,20111,CloudRoute,CloudRoute Travel,travel,native,320,320,en,2026-01-15,discount,discover,Learn more,Fly smarter,Special fares today,blue,trustworthy,0,0.537,69,0.867,0.331,0.341,0.694,0.503,1,1,0,1,0,1,assets/creative_500670.png
500671,20111,CloudRoute,CloudRoute Travel,travel,interstitial,360,640,ja,2026-01-15,discount,book now,Order now,Dream destinations await,Flexible booking options,purple,excited,0,0.284,47,0.957,0.447,0.403,0.507,0.62,0,2,1,1,0,1,assets/creative_500671.png
500672,20112,SnapMeal,SnapMeal Express,food_delivery,native,320,320,pt,2026-01-20,trust,exclusive,Shop now,Hungry? We got you,Fresh favorites nearby,yellow,trustworthy,0,0.618,57,0.86,0.494,0.463,0.473,0.566,1,3,1,1,0,0,assets/creative_500672.png
500673,20112,SnapMeal,SnapMeal Express,food_delivery,rewarded_video,360,640,pt,2026-01-31,urgency,late-night,Shop now,Dinner in minutes,Free delivery over $15,purple,premium,30,0.756,84,0.799,0.526,0.176,0.117,0.471,2,3,1,0,0,0,assets/creative_500673.png
500674,20112,SnapMeal,SnapMeal Express,food_delivery,banner,320,480,pt,2026-02-06,celebrity,fast,Book now,2-for-1 tonight,Late-night deals available,yellow,urgent,0,0.673,60,0.828,0.584,0.39,0.33,0.755,1,1,0,1,0,1,assets/creative_500674.png
500675,20112,SnapMeal,SnapMeal Express,food_delivery,native,320,320,en,2026-01-30,discount,free delivery,Get offer,"Your cravings, delivered",Free delivery over $15,black,adventurous,0,0.648,52,0.794,0.386,0.307,0.435,0.402,0,2,0,1,0,1,assets/creative_500675.png
500676,20112,SnapMeal,SnapMeal Express,food_delivery,interstitial,360,640,en,2026-02-06,urgency,challenge,Order now,Hungry? We got you,Free delivery over $15,yellow,excited,0,0.516,46,0.804,0.627,0.143,0.323,0.593,2,2,1,1,0,1,assets/creative_500676.png
500677,20112,SnapMeal,SnapMeal Express,food_delivery,interstitial,360,640,fr,2026-01-27,product-focus,fast,Order now,"Your cravings, delivered",Late-night deals available,yellow,playful,5,0.536,46,0.669,0.505,0.201,0.615,0.631,1,2,1,0,0,0,assets/creative_500677.png
500678,20113,MoonScreen,MoonScreen Play,entertainment,interstitial,360,640,es,2026-01-16,celebrity,cashback,Start now,Exclusive tonight,Cancel anytime,blue,calm,12,0.379,12,0.586,0.573,0.293,0.794,0.595,3,1,0,0,0,0,assets/creative_500678.png
500679,20113,MoonScreen,MoonScreen Play,entertainment,interstitial,360,640,en,2026-01-24,drama,trending,Try for free,Exclusive tonight,Cancel anytime,red,calm,0,0.494,48,0.754,0.651,0.5,0.673,0.515,2,0,0,0,0,0,assets/creative_500679.png
500680,20113,MoonScreen,MoonScreen Play,entertainment,rewarded_video,360,640,es,2026-01-21,ugc,book now,Book now,Binge starts now,Start free today,blue,premium,30,0.189,46,0.753,0.511,0.475,0.918,0.665,0,0,0,0,0,0,assets/creative_500680.png
500681,20113,MoonScreen,MoonScreen Play,entertainment,interstitial,360,640,en,2026-01-26,trailer,2-for-1,Get offer,Exclusive tonight,New hits every week,blue,calm,5,0.228,35,0.742,0.414,0.436,0.893,0.638,2,1,0,0,0,1,assets/creative_500681.png
500682,20113,MoonScreen,MoonScreen Play,entertainment,interstitial,360,640,en,2026-01-17,drama,exclusive,Order now,Stream the hype,New hits every week,orange,excited,5,0.269,26,0.795,0.633,0.283,0.696,0.661,2,1,0,0,0,1,assets/creative_500682.png
500683,20113,MoonScreen,MoonScreen Play,entertainment,rewarded_video,360,640,es,2026-01-16,drama,exclusive,Shop now,A new season drops,New hits every week,orange,excited,15,0.134,50,0.944,0.358,0.619,0.871,0.754,3,2,0,0,0,1,assets/creative_500683.png
500684,20114,NeonArena,NeonArena Quest,gaming,interstitial,360,640,pt,2026-01-12,gameplay,new collection,Order now,Unlock rare gear,Free rewards for new players,lime,trustworthy,12,0.111,52,0.717,0.632,0.352,0.721,0.925,0,1,0,0,1,0,assets/creative_500684.png
500685,20114,NeonArena,NeonArena Quest,gaming,rewarded_video,360,640,pt,2026-01-24,competitive,cashback,Install now,Beat your rivals,Play with friends tonight,purple,urgent,20,0.157,44,0.674,0.428,0.583,0.99,0.97,0,3,1,0,0,1,assets/creative_500685.png
500686,20114,NeonArena,NeonArena Quest,gaming,playable,360,640,es,2026-01-16,reward,last-minute deal,Shop now,Unlock rare gear,No ads in first week,purple,urgent,15,0.29,43,0.899,0.676,0.065,0.668,0.861,0,1,0,0,1,0,assets/creative_500686.png
500687,20114,NeonArena,NeonArena Quest,gaming,playable,360,640,pt,2026-01-25,fantasy,power-up,Start now,Beat your rivals,Free rewards for new players,lime,excited,15,0.374,50,0.775,0.335,0.291,0.497,0.643,1,0,0,1,1,0,assets/creative_500687.png
500688,20114,NeonArena,NeonArena Quest,gaming,interstitial,360,640,pt,2026-01-18,reward,challenge,Try for free,Beat your rivals,No ads in first week,blue,premium,0,0.108,12,0.617,0.581,0.312,0.489,1.0,0,1,0,0,0,1,assets/creative_500688.png
500689,20114,NeonArena,NeonArena Quest,gaming,playable,360,640,pt,2026-01-25,fantasy,power-up,Try for free,Unlock rare gear,No ads in first week,purple,playful,15,0.222,33,0.767,0.38,0.737,0.583,0.859,2,2,0,1,0,0,assets/creative_500689.png
500690,20115,ThreadMark,ThreadMark Market,ecommerce,interstitial,360,640,en,2026-01-27,celebrity,new collection,Order now,Up to 40% off,Free shipping over $25,teal,playful,0,0.543,48,0.801,0.656,0.523,0.73,0.535,2,2,1,1,0,0,assets/creative_500690.png
500691,20115,ThreadMark,ThreadMark Market,ecommerce,native,320,320,es,2026-01-17,ugc,new collection,Get offer,Flash sale live,Shop bestsellers now,black,urgent,0,0.56,48,0.858,0.566,0.392,0.714,0.657,2,1,1,0,0,0,assets/creative_500691.png
500692,20115,ThreadMark,ThreadMark Market,ecommerce,playable,360,640,de,2026-01-22,discount,limited offer,Try for free,Your next favorite pick,Shop bestsellers now,pink,urgent,20,0.529,71,0.923,0.643,0.469,0.259,0.393,0,3,1,1,0,0,assets/creative_500692.png
500693,20115,ThreadMark,ThreadMark Market,ecommerce,native,320,320,en,2026-01-14,discount,late-night,Learn more,Up to 40% off,Only this weekend,white,calm,0,0.819,51,0.918,0.475,0.169,0.637,0.264,1,3,1,1,0,1,assets/creative_500693.png
500694,20115,ThreadMark,ThreadMark Market,ecommerce,banner,320,480,en,2026-01-20,ugc,limited offer,Order now,Flash sale live,Shop bestsellers now,lime,urgent,0,0.674,30,0.767,0.716,0.317,0.542,0.434,0,2,0,1,0,0,assets/creative_500694.png
500695,20115,ThreadMark,ThreadMark Market,ecommerce,banner,320,480,de,2026-01-26,ugc,before/after,Install now,Up to 40% off,Only this weekend,blue,calm,0,0.58,56,0.913,0.596,0.397,0.383,0.761,1,3,0,1,0,1,assets/creative_500695.png
500696,20116,CoinBridge,CoinBridge Cash,fintech,banner,320,480,en,2026-02-04,testimonial,limited offer,Order now,"Your money, clearer",Built for peace of mind,black,premium,0,0.138,25,0.899,0.726,0.174,0.399,0.481,2,2,1,0,0,0,assets/creative_500696.png
500697,20116,CoinBridge,CoinBridge Cash,fintech,banner,320,480,en,2026-01-31,feature-focus,earn more,Start now,Earn cashback daily,No hidden fees,lime,adventurous,0,0.251,55,0.887,0.573,0.08,0.885,0.336,1,2,1,0,0,0,assets/creative_500697.png
500698,20116,CoinBridge,CoinBridge Cash,fintech,interstitial,360,640,ja,2026-02-04,minimalist,security,Shop now,Secure & simple,No hidden fees,black,trustworthy,8,0.05,85,0.638,0.724,0.295,0.259,0.179,0,0,0,0,0,0,assets/creative_500698.png
500699,20116,CoinBridge,CoinBridge Cash,fintech,banner,320,480,ja,2026-01-26,trust,earn more,Install now,Track every euro,Built for peace of mind,purple,urgent,0,0.23,77,0.857,0.64,0.334,0.41,0.045,0,1,0,0,0,0,assets/creative_500699.png
500700,20116,CoinBridge,CoinBridge Cash,fintech,native,320,320,ja,2026-02-02,minimalist,earn more,Try for free,Secure & simple,"Fast signup, instant card",lime,playful,0,0.676,75,0.979,0.719,0.32,0.505,0.534,2,1,0,1,0,1,assets/creative_500700.png
500701,20116,CoinBridge,CoinBridge Cash,fintech,native,320,320,ja,2026-01-27,testimonial,save smarter,Install now,Secure & simple,"Fast signup, instant card",black,playful,0,0.432,31,0.891,0.825,0.145,0.348,0.114,0,1,1,0,0,0,assets/creative_500701.png
500702,20117,DriftPass,DriftPass Getaway,travel,native,320,320,en,2026-01-06,gameplay,book now,Try for free,Book your next trip,Flexible booking options,purple,calm,0,0.449,64,0.874,0.423,0.26,0.709,0.513,0,0,1,1,0,0,assets/creative_500702.png
500703,20117,DriftPass,DriftPass Getaway,travel,interstitial,360,640,en,2026-01-05,family,book now,Try for free,Escape this weekend,Flexible booking options,teal,premium,12,0.716,29,0.823,0.753,0.745,0.744,0.567,1,0,0,0,0,1,assets/creative_500703.png
500704,20117,DriftPass,DriftPass Getaway,travel,interstitial,360,640,fr,2026-01-17,testimonial,book now,Claim reward,Fly smarter,Special fares today,teal,trustworthy,0,0.179,58,0.818,0.522,0.358,0.944,0.44,1,1,1,0,0,1,assets/creative_500704.png
500705,20117,DriftPass,DriftPass Getaway,travel,rewarded_video,360,640,en,2026-01-19,competitive,challenge,Watch now,Fly smarter,Flexible booking options,orange,excited,20,0.166,57,0.87,0.562,0.146,0.777,0.431,1,1,1,0,0,0,assets/creative_500705.png
500706,20117,DriftPass,DriftPass Getaway,travel,native,320,320,it,2026-01-03,wanderlust,last-minute deal,Start now,Escape this weekend,Hotels + flights in one tap,blue,calm,0,0.562,46,0.845,0.614,0.167,0.972,0.373,1,2,0,1,0,0,assets/creative_500706.png
500707,20117,DriftPass,DriftPass Getaway,travel,rewarded_video,360,640,fr,2026-01-11,wanderlust,discover,Shop now,Fly smarter,Hotels + flights in one tap,blue,playful,6,0.359,64,0.734,0.631,0.193,0.617,0.652,3,2,0,0,0,0,assets/creative_500707.png
500708,20118,BiteRush,BiteRush Bites,food_delivery,native,320,320,es,2026-01-23,discount,late-night,Shop now,"Your cravings, delivered",Late-night deals available,yellow,trustworthy,0,0.533,50,0.894,0.894,0.192,0.544,0.44,0,4,0,1,0,1,assets/creative_500708.png
500709,20118,BiteRush,BiteRush Bites,food_delivery,rewarded_video,360,640,es,2026-01-17,urgency,late-night,Claim reward,"Your cravings, delivered",Late-night deals available,lime,urgent,10,0.591,48,0.82,0.874,0.194,0.21,0.623,0,3,0,1,0,1,assets/creative_500709.png
500710,20118,BiteRush,BiteRush Bites,food_delivery,banner,320,480,es,2026-01-13,combo,exclusive,Try for free,2-for-1 tonight,Late-night deals available,blue,trustworthy,0,0.717,81,0.856,0.757,0.386,0.811,0.522,2,2,0,1,0,0,assets/creative_500710.png
500711,20118,BiteRush,BiteRush Bites,food_delivery,native,320,320,es,2026-01-26,discount,fast,Book now,Dinner in minutes,Free delivery over $15,purple,trustworthy,0,0.442,71,0.947,0.796,0.153,0.39,0.286,0,1,1,1,0,0,assets/creative_500711.png
500712,20118,BiteRush,BiteRush Bites,food_delivery,banner,320,480,es,2026-01-27,combo,free delivery,Install now,"Fast food, fast",Late-night deals available,yellow,premium,0,0.552,82,0.889,0.672,0.508,0.758,0.193,2,2,0,1,0,1,assets/creative_500712.png
500713,20118,BiteRush,BiteRush Bites,food_delivery,native,320,320,es,2026-01-12,food-closeup,fast,Book now,Hungry? We got you,Late-night deals available,black,trustworthy,0,0.474,81,0.885,0.656,0.525,0.499,0.53,1,4,1,1,0,1,assets/creative_500713.png
500714,20119,FluxStream,FluxStream Box,entertainment,rewarded_video,360,640,ja,2026-01-29,trailer,watch now,Try for free,Exclusive tonight,Start free today,blue,calm,20,0.315,31,0.664,0.364,0.311,0.782,0.818,2,2,0,0,0,0,assets/creative_500714.png
500715,20119,FluxStream,FluxStream Box,entertainment,interstitial,360,640,es,2026-01-25,destination,trending,Claim reward,Stream the hype,New hits every week,lime,playful,5,0.285,29,0.77,0.564,0.34,0.509,0.678,2,1,1,0,0,1,assets/creative_500715.png
500716,20119,FluxStream,FluxStream Box,entertainment,rewarded_video,360,640,ja,2026-01-23,trailer,new season,Shop now,Stream the hype,Start free today,blue,premium,30,0.229,16,0.695,0.565,0.545,0.859,0.619,2,3,0,0,0,1,assets/creative_500716.png
500717,20119,FluxStream,FluxStream Box,entertainment,rewarded_video,360,640,en,2026-01-28,trailer,watch now,Install now,Exclusive tonight,Start free today,purple,premium,10,0.291,55,0.721,0.351,0.236,0.701,0.688,2,2,0,0,0,1,assets/creative_500717.png
500718,20119,FluxStream,FluxStream Box,entertainment,interstitial,360,640,it,2026-01-24,ugc,watch now,Try for free,Exclusive tonight,Start free today,lime,playful,0,0.325,36,0.741,0.67,0.316,0.774,0.702,2,2,1,0,0,1,assets/creative_500718.png
500719,20119,FluxStream,FluxStream Box,entertainment,interstitial,360,640,es,2026-02-02,trailer,late-night,Try for free,A new season drops,Cancel anytime,blue,playful,5,0.358,32,0.704,0.234,0.223,0.472,0.739,2,0,0,0,0,0,assets/creative_500719.png
500720,20120,VoxelRealm,VoxelRealm Arena,gaming,playable,360,640,en,2026-01-05,gameplay,power-up,Book now,Level up today,No ads in first week,lime,playful,30,0.513,67,0.875,0.566,0.202,0.878,1.0,3,1,0,0,1,1,assets/creative_500720.png
500721,20120,VoxelRealm,VoxelRealm Arena,gaming,interstitial,360,640,es,2026-01-09,fantasy,power-up,Shop now,Level up today,No ads in first week,blue,adventurous,12,0.269,82,0.547,0.576,0.47,0.83,0.805,0,1,0,0,0,1,assets/creative_500721.png
500722,20120,VoxelRealm,VoxelRealm Arena,gaming,rewarded_video,360,640,en,2026-01-12,combo,free rewards,Learn more,Unlock rare gear,Free rewards for new players,purple,trustworthy,30,0.583,25,0.671,0.711,0.509,0.228,0.905,1,1,0,1,0,0,assets/creative_500722.png
500723,20120,VoxelRealm,VoxelRealm Arena,gaming,rewarded_video,360,640,en,2026-01-14,gameplay,power-up,Install now,Unlock rare gear,Play with friends tonight,purple,playful,15,0.196,34,0.709,0.621,0.321,0.659,0.913,0,0,0,0,1,0,assets/creative_500723.png
500724,20120,VoxelRealm,VoxelRealm Arena,gaming,interstitial,360,640,es,2026-01-11,fantasy,free rewards,Shop now,Win epic rewards,No ads in first week,orange,trustworthy,5,0.17,73,0.666,0.414,0.691,0.616,0.886,2,1,0,0,1,1,assets/creative_500724.png
500725,20120,VoxelRealm,VoxelRealm Arena,gaming,interstitial,360,640,en,2026-01-05,gameplay,challenge,Book now,Unlock rare gear,Free rewards for new players,blue,urgent,8,0.462,27,0.684,0.854,0.851,0.973,1.0,2,1,0,0,1,0,assets/creative_500725.png
500726,20121,BoltCart,BoltCart Market,ecommerce,native,320,320,es,2026-01-18,product-focus,free shipping,Learn more,Up to 40% off,Only this weekend,blue,adventurous,0,0.859,32,0.877,0.473,0.241,0.812,0.42,0,2,1,1,0,1,assets/creative_500726.png
500727,20121,BoltCart,BoltCart Market,ecommerce,native,320,320,es,2026-01-14,testimonial,before/after,Try for free,Limited stock,Only this weekend,lime,excited,0,0.474,77,0.604,0.857,0.53,0.531,0.293,2,3,1,0,0,0,assets/creative_500727.png
500728,20121,BoltCart,BoltCart Market,ecommerce,interstitial,360,640,en,2026-01-06,drama,before/after,Install now,Your next favorite pick,Only this weekend,beige,playful,8,0.657,65,0.844,0.788,0.487,0.74,0.638,0,2,1,1,0,1,assets/creative_500728.png
500729,20121,BoltCart,BoltCart Market,ecommerce,native,320,320,en,2026-01-15,testimonial,before/after,Learn more,Your next favorite pick,Only this weekend,white,adventurous,0,0.477,59,0.864,0.749,0.446,0.766,0.297,2,1,0,1,0,0,assets/creative_500729.png
500730,20121,BoltCart,BoltCart Market,ecommerce,native,320,320,es,2026-01-04,product-focus,free shipping,Watch now,Limited stock,Free shipping over $25,teal,adventurous,0,0.739,73,0.83,0.453,0.355,0.45,0.519,3,1,0,0,0,0,assets/creative_500730.png
500731,20121,BoltCart,BoltCart Market,ecommerce,interstitial,360,640,es,2026-01-08,discount,limited offer,Get offer,Limited stock,Shop bestsellers now,black,excited,8,0.551,85,0.823,0.5,0.283,0.24,0.536,2,2,1,1,0,1,assets/creative_500731.png
500732,20122,VaultRun,VaultRun Wallet,fintech,interstitial,360,640,de,2026-01-09,testimonial,cashback,Get offer,Save with confidence,"Fast signup, instant card",blue,urgent,5,0.511,60,0.784,0.555,0.394,0.06,0.209,1,2,1,0,0,0,assets/creative_500732.png
500733,20122,VaultRun,VaultRun Wallet,fintech,native,320,320,es,2026-01-18,minimalist,free shipping,Order now,"Your money, clearer",No hidden fees,black,playful,0,0.584,60,0.904,0.972,0.063,0.612,0.471,1,1,0,1,0,1,assets/creative_500733.png
500734,20122,VaultRun,VaultRun Wallet,fintech,native,320,320,en,2026-01-22,trust,security,Start now,Secure & simple,No hidden fees,blue,adventurous,0,0.442,86,0.92,0.617,0.458,0.595,0.512,0,1,0,0,0,0,assets/creative_500734.png
